,물품대분류,상품명,물품판매량,제품단가,재구매기간0-10,재구매기간11-20,재구매기간21-30,재구매기간31-40,재구매기간41-50,재구매기간51-60,재구매기간61-70,재구매기간71-80,재구매기간81-90,재구매기간91-100,재구매기간101-
2006,기타,[필리앤임프스]반팔내의 2종세트(8종택2),11,15800,1.0,,,,,,,,,,
2007,기타,[핑크퐁] 상어 줄무늬 아쿠아슈즈,1,10900,,,,,,,,,,,
2008,기타,[핑크퐁] 상어가족 아쿠아슈즈,1,10900,,,,,,,,,,,
2009,기타,[핑크퐁] 아기상어 1도 쿨토시,1,11800,,,,,,,,,,,
2010,기타,[핑크퐁] 아기상어 덧신,1,9900,,,,,,,,,,,
2011,기타,[핑크퐁] 아기상어 양털 엄지 장갑,1,10900,,,,,,,,,,,
2012,기타,[핑크퐁] 아기상어 입체 아쿠아슈즈,1,11900,,,,,,,,,,,
2013,기타,[핑크퐁] 핑크퐁 1도 쿨토시,3,9833,,,,,,,,,,,
2014,기타,[핑크퐁] 핑크퐁 멀티 스푼포크 세트,2,7800,,,,,,,,,,,
2015,기타,[핑크퐁] 핑크퐁 미끄럼 안전 패드,17,5224,,,,,,,,,,,
2016,기타,[핑크퐁] 핑크퐁 상어가족 바스타올,2,5900,,,,,,,,,,,
2017,기타,[핑크퐁] 핑크퐁 샴푸캡,31,3900,,,,,,,,,,,
2018,기타,[핑크퐁] 핑크퐁 손잡이컵 세트,26,4835,,,,,,,,,,,
2019,기타,[핑크퐁] 핑크퐁 숫자놀이 차량용 햇빛가리개 (3중암막),1,12000,,,,,,,,,,,
2020,기타,[핑크퐁] 핑크퐁 스케치북+알림장 세트,3,16000,,,,,,,,,,,
2021,기타,[핑크퐁] 핑크퐁 스케치북+종합장 세트,1,16000,,,,,,,,,,,
2022,기타,[핑크퐁] 핑크퐁 스텐 논슬립 손잡이 대접,3,13600,,,,,,,,,,,
2023,기타,[핑크퐁] 핑크퐁 스텐 논슬립 컵,4,14400,,,,,,,,,,,
2024,기타,[핑크퐁] 핑크퐁 아기상어 머리보호대,2,19800,,,,,,,,,,,
2025,기타,[핑크퐁] 핑크퐁 아기상어 목도리,4,11625,,,,,,,,,,,
2026,기타,[핑크퐁] 핑크퐁 아기상어 무릎보호대,3,11833,,,,,,,,,,,
2027,기타,[핑크퐁] 핑크퐁 아기상어 손가락 안전 보호대,8,5700,,,,,,,,,,,
2028,기타,[핑크퐁] 핑크퐁 아기상어 실리콘 샤워솔,1,9900,,,,,,,,,,,
2029,기타,[핑크퐁] 핑크퐁 아기상어 실리콘 턱받이,1,9900,,,,,,,,,,,
2030,기타,[핑크퐁] 핑크퐁 아기상어 쿨토시,3,7867,,,,,,,,,,,
2031,기타,[핑크퐁] 핑크퐁 아기상어 피규어 샤워볼,5,8260,,,,,,,,,,,
2032,기타,[핑크퐁] 핑크퐁 안전 수도꼭지,1,12900,,,,,,,,,,,
2033,기타,[핑크퐁] 핑크퐁 에디슨 입체 스푼포크 케이스 세트,1,15500,,,,,,,,,,,
2034,기타,[핑크퐁] 핑크퐁 에디슨 입체 젓가락,3,8300,,,,,,,,,,,
2035,기타,[핑크퐁] 핑크퐁 에디슨 입체 젓가락 세트,2,15000,,,,,,,,,,,
2036,기타,[핑크퐁] 핑크퐁 에디슨 흘림방지 양손 빨대컵(블루),3,12800,,,,,,,,,,,
2037,기타,[핑크퐁] 핑크퐁 에디슨 흘림방지 양손 빨대컵(핑크),2,9600,,,,,,,,,,,
2038,기타,[핑크퐁] 핑크퐁 영어놀이 차량용 햇빛가리개 (2중암막),2,10450,,,,,,,,,,,
2039,기타,[핑크퐁] 핑크퐁 영어놀이 차량용 햇빛가리개 (3중암막),3,10267,,,,,,,,,,,
2040,기타,[핑크퐁] 핑크퐁 와이드 스텐 식판 도시락 세트,2,23900,,,,,,,,,,,
2041,기타,[핑크퐁] 핑크퐁 튜브 아쿠아슈즈,1,13900,,,,,,,,,,,
2042,기타,[핑크퐁] 핑크퐁 한글놀이 차량용 햇빛가리개 (3중암막),1,12000,,,,,,,,,,,
2043,기타,[해밀턴] X1 매직폴딩 휴대용 유모차,1,539000,,,,,,,,,,,
2044,기타,★컵뚜껑무료증정★[먼치킨] 미라클 360 손잡이컵 (색상랜덤발송),1,10800,,,,,,,,,,,
2045,기타,★컵뚜껑무료증정★[먼치킨] 미라클 논슬립 360 대용량컵 (색상랜덤발송),2,21600,,,,,,,,,,,
2046,기타,★파격특가★[메릴린] 파우치 세트,1,15600,,,,,,,,,,,
2047,기타,★파격할인★[메릴린] 미니파우치,2,2000,,,,,,,,,,,
2048,기타,2020 하기스 매직 컴포트 1단계 공용 264매(밴드형),13,63100,,,,,,,,,,,
2049,기타,2020 하기스 매직 컴포트 2단계 공용 246매(밴드형),26,65527,,,,,,,,,,,
2050,기타,2020 하기스 매직 컴포트 3단계 공용 180매(밴드형),51,62118,,,,,,,,,,,
2051,기타,2020 하기스 매직 컴포트 3단계 공용 180매(밴드형) X2,1,0,,,,,,,,,,,
2052,기타,2020 하기스 매직 컴포트 4단계 공용 150매(밴드형),85,60311,,,,,,,,,,,
2053,기타,2020 하기스 매직 컴포트 4단계 공용 150매(밴드형) X2,4,0,,,,,,,,,,,
2054,기타,2020 하기스 매직 컴포트 4단계 공용 150매(밴드형) X3,1,0,,,,,,,,,,,
2055,기타,2020 하기스 매직 컴포트 5단계 공용 126매(밴드형),36,60800,,,,,,,,,,,
2056,기타,2020 하기스 매직 컴포트 5단계 공용 126매(밴드형) X2,1,0,,,,,,,,,,,
2057,기타,Go-MINI NEW스턴트레이서 오렌지 스워브_ORANGE SWERVE (GB0645),2,14000,,,,,,,,,,,
2058,기타,그린핑거 어니스트 물티슈 캡형 60매 X 10팩,6,34900,,,,,,,,,,,
2059,기타,그린핑거 판테딘 로션 230ml + 탑투토워시 40ml + 크림 40ml,19,32000,2.0,,,,,,,,,,
2060,기타,그린핑거 판테딘 물티슈 캡형 50매X3팩,5,22720,,,,,,,,,,,
2061,기타,그린핑거 판테딘 수딩젤 150ml + 탑투토워시 40ml,14,22500,,,,,,,,,,,
2062,기타,그린핑거 판테딘 크림 200ml + 로션 40ml + 탑투토워시 40ml,10,44400,,,,,,,,,,,
2063,기타,그린핑거 판테딘 탑투토워시 230ml + 탑투토워시 40ml + 로션 40ml,11,25000,,,,,,,,,,,
2064,기타,도브 뷰티너리싱 바디워시 1kg X 2,62,12498,,,,,1.0,,,,,,
2065,기타,도브 센서티브 바디워시 1kg X 2,55,12300,,,,,,,,,,,
2066,기타,도브 화이트 뷰티바 4*100g,1,4900,,,,,,,,,,,
2067,기타,도브 화이트 뷰티바 4*100g X 2,31,12329,1.0,,,,,,,,,,
2068,기타,립톤 아이스티 피치 1500g,82,14800,3.0,,,1.0,,,,,,,
2069,기타,바세린 어드밴스드 로션 450ml X 2,29,13966,,,,,,,,,,,
2070,기타,바세린 퓨어스킨 젤리 100g X 3,26,8941,1.0,,,,,1.0,,,,,
2071,기타,스페셜기프트SET♥MD추천♥(M2),1,34900,,,,,,,,,,,
2072,기타,스페셜기프트SET♥디즈니미니♥(S3),1,21900,,,,,,,,,,,
2073,기타,스페셜기프트SET♥디즈니미키♥(S2),6,26417,,,,,,,,,,,
2074,기타,스페셜기프트SET♥디즈니푸우♥(S4),3,40300,,,,,,,,,,,
2075,기타,스페셜기프트SET♥범블비와미니♥(M5),6,34900,,,,,,,,,,,
2076,기타,스페셜기프트SET♥범블비와미키♥(M4),1,69800,,,,,,,,,,,
2077,기타,스페셜기프트SET♥베스트템♥(M1),1,34900,,,,,,,,,,,
2078,기타,스페셜기프트SET♥신생아완구♥(S1),4,26425,,,,,,,,,,,
2079,기타,스페셜기프트SET♥한정수량♥(M3),2,34900,,,,,,,,,,,
2080,기타,에불로보 프랑스 국민 애착인형 강아지 안토니오 미니,1,19800,,,,,,,,,,,
2081,기타,캐스돈_모피리차드 키친세트 (CD06477),1,44000,,,,,,,,,,,
2082,기타,캐스돈_슈퍼마켓 (CD06644),4,36000,,,,,,,,,,,
2083,기타,캐스돈_헨리＆헤티 붕붕카 헨리 (CD06392),1,52000,,,,,,,,,,,
2084,기타,트레제메 모이스처 리치 린스 900ml X 2,5,22100,,,1.0,,,,,,,,
2085,기타,트레제메 모이스처 리치 샴푸 900ml X 2,47,22100,20.0,5.0,,,,,,,,,
2086,기타,티엔 AC 로션 190ml,22,23545,1.0,,,,,,,,,,
2087,기타,티엔 AC 매끈 진정 시트 마스크(7매),30,15293,,,,,,,,,,,
2088,기타,티엔 AC 뽀송 피지조절 시트 마스크(7매),24,15500,,,,,,,,1.0,,,
2089,기타,티엔 AC 토너 230ml,39,25615,,,,,,,,,,,
2090,기타,티엔 BT21 AC 로션 190ml,3,18500,1.0,,,,,,,,,,
2091,기타,티엔 BT21 AC 진정 시트 마스크(7매),5,25200,,,,,,,,,,,
2092,기타,티엔 BT21 AC 컨트롤 세트 (토너+로션+버블폼 3종),38,55500,21.0,2.0,3.0,,,,,,,,
2093,기타,티엔 BT21 AC 토너 230ml,3,18500,,,,,,,,,,,
2094,기타,티엔 BT21 AC컨트롤 데일리 모이스춰 로션 190ml,12,18500,,,,,,,,,,,
2095,기타,티엔 BT21 AC컨트롤 데일리 클리어링 토너 230ml,23,19304,,,,,,,,,,,
2096,기타,티엔 BT21 AC컨트롤 버블 클렌징 폼 160ml,12,20042,1.0,,,,,,,,,,
2097,기타,티엔 BT21 수분 퐁당 크림 50ml,18,28478,7.0,,,,,,2.0,,,,
2098,기타,티엔 BT21 아크네 버블 클렌징 폼 160ml,2,18500,,,,,,,,,,,
2099,기타,티엔 BT21 촉촉 로션 190ml,4,18500,,,,,,,,,,,
2100,기타,티엔 BT21 촉촉 워터 클렌징 티슈 (30매),20,10750,1.0,1.0,,,,,,,,,
2101,기타,티엔 BT21 촉촉 토너 230ml,3,18500,,,,,,,,,,,
2102,기타,티엔 BT21 클렌징 워터 230ml,2,18500,,,,,,,,,,,
2103,기타,티엔 미스트 100ml,6,21583,,,,,,,,,,,
2104,기타,티엔 수분 퐁당 크림 50ml,29,21121,6.0,,,,,,,,2.0,,
2105,기타,티엔 아크네 버블 클렌징 폼 160ml,3,30833,,,,,,,,,,,
2106,기타,티엔 아크네 클렌징 폼 100ml,26,17365,,,,,,,,,,,1.0
2107,기타,티엔 촉촉 로션 190ml,10,18500,,,,,,,,,,,
2108,기타,티엔 촉촉 클렌징 티슈 (30매),30,7000,,,,,,,,,,,1.0
2109,기타,티엔 촉촉 클렌징 폼 100ml,14,12750,,,,,,,,,,,
2110,기타,티엔 촉촉 토너 230ml,11,21864,,,,,,,,,,,
2111,기타,티엔 클렌징 워터 270ml,2,30750,,,,,,,,,,,
2112,기타,티엔 하이드로콜로이드밴드 7매입 X 20개,4,18000,,,,,,,,,,,
2113,더블하트,(더블하트 모유보관팩 180ml x 25매 증정) 베스트 수유용품 세트,5,138800,,,,,,,,,,,
2114,더블하트,[깜짝혜택]젖병트윈팩 240ml(애니멀)+(증정)더블하트 베이비 크림 100ml,6,61200,,,,,,,,,,,
2115,더블하트,[깜짝혜택]젖병트윈팩 240ml(애니멀)+(증정)더블하트 젖병 세정제700ml,20,54010,,,,,,,,,,,
2116,더블하트,[깜짝혜택]젖병트윈팩 240ml(애니멀)+(증정)더블하트 젖병솔,2,47200,,,,,,,,,,,
2117,더블하트,[깜짝혜택]젖병트윈팩 240ml(애니멀)+(증정)쿨링티서 치발기_핑키고래,15,62040,,,,,,,,,,,
2118,더블하트,[깜짝혜택]젖병트윈팩 240ml(토이)+ (증정)더블하트 젖병 세정제700ml,10,49100,,,,,,,,,,,
2119,더블하트,[깜짝혜택]젖병트윈팩 240ml(토이)+ (증정)더블하트 젖병솔,2,70800,,,,,,,,,,,
2120,더블하트,[깜짝혜택]젖병트윈팩 240ml(토이)+(증정)더블하트 베이비 크림 100ml,3,61200,,,,,,,,,,,
2121,더블하트,[깜짝혜택]젖병트윈팩 240ml(토이)+(증정)쿨링티서 치발기_핑키고래,7,51700,,,,,,,,,,,
2122,더블하트,[마그마그컵증정] 더블하트 SofTouch 모유실감 노꼭지트윈팩 240ml(오렌지) + SofTouch 모유실감 젖꼭지 L(2입),9,57889,1.0,,,,,,,,,,
2123,더블하트,[마그마그컵증정] 더블하트 SofTouch 모유실감 노꼭지트윈팩 240ml(오렌지) + SofTouch 모유실감 젖꼭지 LL(2입),3,52100,,,,,,,,,,,
2124,더블하트,[마그마그컵증정] 더블하트 SofTouch 모유실감 노꼭지트윈팩 240ml(오렌지) + SofTouch 모유실감 젖꼭지 M(2입),22,68677,3.0,,,,,,,,,,
2125,더블하트,[마그마그컵증정] 더블하트 SofTouch 모유실감 노꼭지트윈팩 240ml(오렌지) + SofTouch 모유실감 젖꼭지 S(2입),12,60783,,,,,,,,,,,
2126,더블하트,[마그마그컵증정] 더블하트 SofTouch 모유실감 젖꼭지 L (2입) x 2,39,29769,,,,,,,,,,,
2127,더블하트,[마그마그컵증정] 더블하트 SofTouch 모유실감 젖꼭지 LL (2입) x 2,22,31664,1.0,,,,,,,,,,
2128,더블하트,[마그마그컵증정] 더블하트 SofTouch 모유실감 젖꼭지 M (2입) x 2,10,25800,,,,,,,,,,,
2129,더블하트,[마그마그컵증정] 더블하트 SofTouch 모유실감 젖꼭지 M(2입) + SofTouch 모유실감 젖꼭지 L(2입),3,25800,,,,,,,,,,,
2130,더블하트,[마그마그컵증정] 더블하트 SofTouch 모유실감 젖꼭지 S (2입) x 2,1,25800,,,,,,,,,,,
2131,더블하트,"[마그마그컵증정] 더블하트 SofTouch 모유실감 젖병 160ml(S, 토이) X 2",2,53600,,,,,,,,,,,
2132,더블하트,"[마그마그컵증정] 더블하트 SofTouch 모유실감 젖병 240ml (M사이즈, 그린) X 2",1,56000,,,,,,,,,,,
2133,더블하트,"[마그마그컵증정] 더블하트 SofTouch 모유실감 젖병 240ml (M사이즈, 꿀벌) X 2",4,58000,,,,,,,,,,,
2134,더블하트,[마그마그컵증정] 더블하트 SofTouch 모유실감 젖병 노꼭지트윈팩 160ml(오렌지) + SofTouch 모유실감 젖꼭지 S(2입),14,51000,,,,,,,,,,,
2135,더블하트,"[마그마그컵증정] 더블하트 미리준비하는 노리개젖꼭지 1,2,3단계 남아용",1,25500,,,,,,,,,,,
2136,더블하트,"[마그마그컵증정] 더블하트 미리준비하는 노리개젖꼭지 1,2,3단계 여아용",3,25500,,,,,,,,,,,
2137,더블하트,[마그마그컵증정] 더블하트 신생아용 손톱가위 + 유아전용 손톱깎이,6,27400,,,,,,,,,,,
2138,더블하트,[마그마그컵증정] 더블하트 유아용 목욕스펀지 + 유아용 목욕장갑,2,20000,,,,,,,,,,,
2139,더블하트,[마그마그컵증정] 더블하트 유아용 오일면봉+점착면봉+핀셋+신생아용 손톱가위,1,37900,,,,,,,,,,,
2140,더블하트,"[젖꼭지브러쉬 증정] 더블하트 SofTouch 모유실감 젖병 160ml (SS사이즈, 꿀벌)",3,26800,,,,,,,,,,,
2141,더블하트,"[젖꼭지브러쉬 증정] 더블하트 SofTouch 모유실감 젖병 160ml (SS사이즈, 오렌지)",2,38700,,,,,,,,,,,
2142,더블하트,"[젖꼭지브러쉬 증정] 더블하트 SofTouch 모유실감 젖병 240ml (L사이즈, 오렌지)",1,28000,,,,,,,,,,,
2143,더블하트,"[젖꼭지브러쉬 증정] 더블하트 SofTouch 모유실감 젖병 240ml (M사이즈, 그린)",4,35000,,,,,,,,,,,
2144,더블하트,"[젖꼭지브러쉬 증정] 더블하트 SofTouch 모유실감 젖병 240ml (M사이즈, 꿀벌)",5,46400,,,,,,,,,,,
2145,더블하트,[젖꼭지브러쉬 증정] 더블하트 마그마그 PPSU 스트로컵 (프린세스),1,22000,,,,,,,,,,,
2146,더블하트,[젖꼭지브러쉬 증정] 더블하트 마그마그 PPSU 스트로컵 (프린스),1,22000,,,,,,,,,,,
2147,더블하트,[젖꼭지브러쉬 증정] 더블하트 마그마그 PPSU 스트로컵 (해피),3,22000,,,,,,,,,,,
2148,더블하트,"[하기스 매직팬티 3단계 남2p/여2p+더블하트 베이비 로션 20ml 증정] 더블하트 SofTouch 모유실감 PPSU 젖병 240ml(M사이즈, 애니멀)",1,58000,,,,,,,,,,,
2149,더블하트,[하기스 매직팬티 3단계 남2p/여2p+더블하트 베이비 로션 20ml 증정] 더블하트 SofTouch 모유실감 젖꼭지 M (2입),29,19572,1.0,,,,,,,,,,
2150,더블하트,"[하기스 매직팬티 3단계 남2p/여2p+더블하트 베이비 로션 20ml 증정] 더블하트 SofTouch 모유실감 젖병 240ml (M사이즈, 그린)",1,28000,,,,,,,,,,,
2151,더블하트,"[하기스 매직팬티 3단계 남2p/여2p+더블하트 베이비 로션 20ml 증정] 더블하트 SofTouch 모유실감 젖병 240ml (M사이즈, 꿀벌)",1,29000,,,,,,,,,,,
2152,더블하트,[하기스 매직팬티 3단계(남2매+여2매)+베이비로션 20ml 증정] 더블하트 SofTouch 모유실감 젖꼭지 M (2입),21,26414,,,,,,,,,,,
2153,더블하트,"[하기스 매직팬티 3단계(남2매+여2매)+베이비로션 20ml 증정] 더블하트 SofTouch 모유실감 젖병 240ml (M사이즈, 그린)",1,28000,,,,,,,,,,,
2154,더블하트,"[하기스 매직팬티 3단계(남2매+여2매)+베이비로션 20ml 증정] 더블하트 SofTouch 모유실감 젖병 240ml (M사이즈, 꿀벌)",2,43500,,,,,,,,,,,
2155,더블하트,"[하기스 매직팬티 3단계(남2매+여2매)+베이비로션 20ml 증정] 더블하트 SofTouch 모유실감 젖병 240ml(M사이즈, 토이)",1,29000,,,,,,,,,,,
2156,더블하트,[하기스 매직팬티 4단계 남2p/여2p+더블하트 베이비 로션 20ml 증정] 더블하트 SofTouch 모유실감 젖꼭지 L (2입),33,23064,,,,,,,,,,,
2157,더블하트,[하기스 매직팬티 4단계 남2p/여2p+더블하트 베이비 로션 20ml 증정] 더블하트 SofTouch 모유실감 젖꼭지 LL (2입),7,22114,,,,,,,,,,,
2158,더블하트,"[하기스 매직핏 2단계 공용 4p+더블하트 베이비 로션 20ml 증정] 더블하트 SofTouch 모유실감 PPSU 젖병 160ml(S사이즈, 애니멀)",1,26800,,,,,,,,,,,
2159,더블하트,[하기스 매직핏 2단계 공용 4p+더블하트 베이비 로션 20ml 증정] 더블하트 SofTouch 모유실감 젖꼭지 S (2입),44,18177,,,,,,,,,,,
2160,더블하트,[하기스 매직핏 2단계 공용 4p+더블하트 베이비 로션 20ml 증정] 더블하트 SofTouch 모유실감 젖꼭지 SS 1입,11,17400,,,,,,,,,,,
2161,더블하트,"[하기스 매직핏 2단계 공용 4p+더블하트 베이비 로션 20ml 증정] 더블하트 SofTouch 모유실감 젖병 160ml (SS사이즈, 오렌지)",3,25800,,,,,,,,,,,
2162,더블하트,"[하기스 매직핏 2단계 공용 4p+더블하트 베이비 로션 20ml 증정] 더블하트 SofTouch 모유실감 젖병 160ml (S사이즈, 토이)",1,26800,,,,,,,,,,,
2163,더블하트,[하기스 매직핏팬티 4단계(남2매+여2매)+베이비로션 20ml 증정] 더블하트 SofTouch 모유실감 젖꼭지 L (2입),33,20718,,,,,,,,,,,
2164,더블하트,[하기스 매직핏팬티 4단계(남2매+여2매)+베이비로션 20ml 증정] 더블하트 SofTouch 모유실감 젖꼭지 LL (2입),18,26517,,,,,,,,,,,
2165,더블하트,"더블하트 SofTouch 모유실감 160ml (SS사이즈, 꿀벌) + 젖병 스펀지 브러쉬 + 젖꼭지 브러쉬 와이드형",26,38269,1.0,,,,,,,,,,
2166,더블하트,"더블하트 SofTouch 모유실감 240ml (M사이즈, 꿀벌) + 젖병 스펀지 브러쉬 + 젖꼭지 브러쉬 와이드형",21,48000,,,,,,,,,,,
2167,더블하트,"더블하트 SofTouch 모유실감 PPSU 젖병 160ml(S사이즈, 애니멀)",21,34457,,,,,,,,,,,
2168,더블하트,"더블하트 SofTouch 모유실감 PPSU 젖병 160ml(S사이즈, 애니멀) X 2",12,53600,,,,,,,,,,,
2169,더블하트,"더블하트 SofTouch 모유실감 PPSU 젖병 240ml(M사이즈, 애니멀)",13,35692,,,,,,,,,,,
2170,더블하트,"더블하트 SofTouch 모유실감 PPSU 젖병 240ml(M사이즈, 애니멀) (EA)",2,29000,,,,,,,,,,,
2171,더블하트,"더블하트 SofTouch 모유실감 PPSU 젖병 240ml(M사이즈, 애니멀) X 2",4,58000,,,,,,,,,,,
2172,더블하트,더블하트 SofTouch 모유실감 PPSU 젖병 노꼭지 트윈팩 240ml(애니멀),235,47040,1.0,,,,,1.0,,,,,3.0
2173,더블하트,더블하트 SofTouch 모유실감 PPSU 젖병 노꼭지 트윈팩 240ml(애니멀)  (EA),28,44030,,,,,,,,,,,
2174,더블하트,더블하트 SofTouch 모유실감 PPSU젖병 노꼭지트윈팩 240ml (그린),205,39248,4.0,,,1.0,,,,,,,
2175,더블하트,더블하트 SofTouch 모유실감 PPSU젖병 노꼭지트윈팩 240ml (그린) (EA),96,35300,2.0,,,,,,,,,,
2176,더블하트,더블하트 SofTouch 모유실감 노꼭지 트리플팩 240ml(퍼플),140,59524,,1.0,,,,1.0,,,,,
2177,더블하트,더블하트 SofTouch 모유실감 노꼭지 트리플팩 240ml(퍼플)  (EA),37,55089,2.0,,,,,,,,,,
2178,더블하트,더블하트 SofTouch 모유실감 노꼭지 트윈팩 160ml(오렌지),572,42708,9.0,1.0,,,1.0,2.0,,,,,1.0
2179,더블하트,더블하트 SofTouch 모유실감 노꼭지 트윈팩 160ml(오렌지) (EA),35,30236,2.0,,,,,,,,,,
2180,더블하트,더블하트 SofTouch 모유실감 노꼭지 트윈팩 160ml(토이),62,37498,1.0,,,,,,,,,,
2181,더블하트,더블하트 SofTouch 모유실감 노꼭지 트윈팩 160ml(토이) (EA),18,34507,3.0,,,,,,,,,,
2182,더블하트,더블하트 SofTouch 모유실감 노꼭지 트윈팩 240ml(오렌지),1156,51645,201.0,14.0,1.0,1.0,,,1.0,,,,4.0
2183,더블하트,더블하트 SofTouch 모유실감 노꼭지 트윈팩 240ml(오렌지) (EA),69,38206,,1.0,,1.0,,,,,,,
2184,더블하트,더블하트 SofTouch 모유실감 노꼭지 트윈팩 240ml(토이),116,43255,2.0,,,,,,,,,,
2185,더블하트,더블하트 SofTouch 모유실감 노꼭지 트윈팩 240ml(토이) (EA),37,41531,1.0,,,,,,,,,,
2186,더블하트,더블하트 SofTouch 모유실감 노꼭지트윈팩 160ml + SofTouch 젖꼭지 S(2입) + 젖병/젖꼭지 브러쉬 + 세정제,13,70500,,,,,,,,,,,
2187,더블하트,더블하트 SofTouch 모유실감 노꼭지트윈팩 160ml + SofTouch 젖꼭지 SS(1입) + 젖병/젖꼭지 브러쉬 + 세정제,11,64200,,,,,,,,,,,
2188,더블하트,더블하트 SofTouch 모유실감 노꼭지트윈팩 240ml + SofTouch 젖꼭지 M(2입) + 젖병/젖꼭지 브러쉬 + 세정제,1,75000,,,,,,,,,,,
2189,더블하트,더블하트 SofTouch 모유실감 노꼭지트윈팩 240ml + SofTouch 젖꼭지 S(2입) + 젖병/젖꼭지 브러쉬 + 세정제,1,75000,,,,,,,,,,,
2190,더블하트,더블하트 SofTouch 모유실감 노꼭지트윈팩 240ml(오렌지) + SofTouch 모유실감 젖꼭지 L(2입),286,63394,13.0,4.0,3.0,3.0,,1.0,,,,,
2191,더블하트,더블하트 SofTouch 모유실감 노꼭지트윈팩 240ml(오렌지) + SofTouch 모유실감 젖꼭지 LL(2입),83,67165,1.0,,,,,,,,,,1.0
