물품대분류,상품명,물품판매량,제품단가,브랜드명,물품분류,물품중분류,기저귀 유형,기저귀 단계,Age_Range,,,
더블하트,더블하트 치발기 먼치티서 캐롯플라워 (EA),4,12150,더블하트,베이비용품,수유용품,,,NaN,,,
더블하트,더블하트 치발기 먼치티서 피치클로버,116,13616,더블하트,베이비용품,수유용품,,,NaN,,,
더블하트,더블하트 치발기 먼치티서 피치클로버 (EA),6,11700,더블하트,베이비용품,수유용품,,,NaN,,,
더블하트,더블하트 쿨링티서 치발기 블루상어,40,12500,더블하트,베이비용품,수유용품,,,NaN,,,
더블하트,더블하트 쿨링티서 치발기 핑키고래,116,13254,더블하트,베이비용품,수유용품,,,NaN,,,
더블하트,더블하트 탕온계,223,14787,더블하트,베이비용품,이유용품,,,NaN,,,
더블하트,더블하트 탕온계 (EA),3,11520,더블하트,베이비용품,이유용품,,,NaN,,,
더블하트,더블하트 편평/함몰유두용 흡인기,46,10000,더블하트,베이비용품,수유용품,,,NaN,,,
더블하트,더블하트 편평/함몰유두용 흡인기 (EA),1,8000,더블하트,베이비용품,수유용품,,,NaN,,,
더블하트,더블하트 허니콤 수유패드 36매,11,4500,더블하트,베이비용품,수유용품,,,NaN,,,
더블하트,더블하트 허니콤 수유패드 144매,574,17701,더블하트,베이비용품,수유용품,,,NaN,,,
더블하트,더블하트 허니콤 수유패드 144매 (EA),10,17010,더블하트,베이비용품,수유용품,,,NaN,,,
더블하트,레드투래드 안티더스트 배리어 미스트 55ml (EA),3,13900,더블하트,베이비용품,스킨케어,,,NaN,,,
더블하트,레드투래드 안티더스트 클렌징 오일 150ml (EA),2,16600,더블하트,베이비용품,위생용품/워시,,,NaN,,,
더블하트,안심 위생 관리 세트,1,67000,더블하트,베이비용품,이유용품,,,NaN,,,
더블하트,이유식기 준비 끝! 세트,2,72200,더블하트,베이비용품,이유용품,,,NaN,,,
더블하트,젖병 깔끔 세척 끝! 세트,16,44300,더블하트,베이비용품,수유용품,,,NaN,,,
물티슈,[1+1] 릴리유 무민 시그니처 아기물티슈 캡형 72매X8팩,141,35957,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,[1+1] 릴리유 포근한 하트엠보싱 아기물티슈 캡형 72매X10팩,66,37427,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,[1+1] 하기스 수딩케어 물티슈 캡형 64매X10팩,258,36813,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,[2018년형]닥터마밍 라이트 아기물티슈 캡형 72매X10팩,1,12900,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,[2018년형]닥터마밍 라이트 아기물티슈 휴대형 20매X20팩,2,10900,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,[2018년형]닥터마밍 모이스쳐 아기물티슈 캡형 72매X10팩,5,15900,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,[2018년형]닥터마밍 수딩케어 아기물티슈 캡형 72매X10팩,3,25200,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,[2018년형]닥터마밍 수딩케어 아기물티슈 휴대형 20매X20팩,2,15500,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,[2018년형]닥터마밍 촉촉케어 아기물티슈 캡형 72매X10팩,2,25350,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,[2018년형]닥터마밍 촉촉케어 아기물티슈 휴대형 20매X20팩,1,13500,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,[베이비가운증정] 하기스 뉴본케어 물티슈 캡형 64매X20팩,107,40291,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,[베이비가운증정] 하기스 모이스처케어 물티슈 캡형 72매X20팩,125,35607,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,"[예약구매, 2/4 발송] 하기스 수딩케어 물티슈 캡형 64매X10팩",30,18027,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,"[예약구매, 4/21 순차발송] 하기스 네이처메이드 밤부 물티슈 캡형 70매X10팩",8,35900,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,"[예약구매, 8/19 발송] 하기스 뉴본케어 물티슈 캡형 64매X10팩",14,24164,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,"[예약구매, 8/19 발송] 하기스 모이스처케어 물티슈 캡형 72매X10팩",8,16900,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,"[예약구매, 8/19 발송] 하기스 수딩케어 물티슈 캡형 64매X10팩",9,18778,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,"[예약구매, 9/6 발송] 하기스 뉴본케어 물티슈 캡형 64매X10팩",19,19900,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,"[예약구매, 11/25 발송] 하기스 수딩케어 물티슈 캡형 64매X10팩",15,20280,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,"[예약발송, 12/16 발송예정] 하기스 모이스처케어 물티슈 캡형 72매X10팩",26,16900,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,"[예약배송, 6/28 순차출고] 하기스 뉴본케어 물티슈 캡형 64매X10팩",57,20947,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,"[예약배송, 7/12 순차출고] 하기스 뉴본케어 물티슈 캡형 64매X10팩",53,22153,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,"[예약배송, 10/22 순차배송] 하기스 뉴본케어 물티슈 캡형 64매X10팩",8,19900,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,"[예약배송, 10/22 순차배송] 하기스 모이스처케어 물티슈 캡형 72매X10팩",12,16900,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,"[예약배송, 10/22 순차배송] 하기스 수딩케어 물티슈 캡형 64매X10팩",35,16900,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,"[정상가:20,900] 닥터마밍 라이트 아기물티슈 캡형 72매 X 16팩",16,12644,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,"[정상가:24,900] 하기스 수딩케어 물티슈 캡형 64매 X 16팩",20,19080,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,"[쿠폰적용가 9,900원] 릴리유 포근한 하트엠보싱 아기물티슈 캡형 72매X10팩",129,21369,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,"[쿠폰적용가15,500원] 닥터마밍 수딩케어 아기물티슈 휴대형 20매x20팩 X 2박스",10,37200,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,"[쿠폰적용가15,900원] 닥터마밍 모이스쳐 아기물티슈 캡형 72매x10팩 X 2박스",62,35903,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,"[쿠폰적용가15,900원] 닥터마밍 촉촉케어 아기물티슈 리필형 72매x10팩 X 2박스",47,37889,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,그린핑거 베이비세라 물티슈 캡형 64매 X 6팩,35,14326,그린핑거,베이비용품,물티슈,,,NaN,,,
물티슈,그린핑거 손소독 물티슈 20매 X 10개입,62,23850,그린핑거,베이비용품,물티슈,,,NaN,,,
물티슈,그린핑거 손소독 물티슈 캡형 30매 X 10개입,24,30514,그린핑거,베이비용품,물티슈,,,NaN,,,
물티슈,그린핑거 손소독 물티슈 캡형 40매 X 10개입,4,36900,그린핑거,베이비용품,물티슈,,,NaN,,,
물티슈,그린핑거 시그니처 물티슈 캡형 64매 x 6팩 (EA),51,13037,그린핑거,베이비용품,물티슈,,,NaN,,,
물티슈,그린핑거 알로에베라 물티슈 캡형 64매 X 6팩 (EA),35,10934,그린핑거,베이비용품,물티슈,,,NaN,,,
물티슈,닥터마밍 라이트 아기물티슈 캡형 72매X10팩,118,14540,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,닥터마밍 라이트 아기물티슈 휴대형 20매X20팩,63,10900,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,닥터마밍 모이스쳐 아기물티슈 캡형 72매X10팩,216,16906,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,닥터마밍 물티슈 세트,1,37800,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,닥터마밍 수딩케어 아기물티슈 캡형 72매X10팩,137,22073,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,닥터마밍 수딩케어 아기물티슈 휴대형 20매X20팩,26,16096,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,닥터마밍 촉촉케어 아기물티슈 리필형 72매X10팩,4,15900,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,닥터마밍 촉촉케어 아기물티슈 캡형 72매X10팩,66,21509,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,닥터마밍 촉촉케어 아기물티슈 휴대형 20매X20팩,100,14580,닥터마밍,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 도톰한 아기물티슈 캡형 80매X10팩,549,19914,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 도톰한 아기물티슈 휴대형 20매X20팩,438,14358,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 도톰한 하트엠보싱 아기물티슈 캡형 80매X10팩,443,19127,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 무민 리미티드 아기물티슈 캡형 80매X10팩,1003,13110,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 무민 시그니처 아기물티슈 캡형 72매X8팩,476,19051,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 물티슈 세트,116,35800,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 촉촉한 아기물티슈 캡형 80매X10팩,20,20280,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 촉촉한 아기물티슈 휴대형 20매X20팩,55,14658,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 포근한 하트엠보싱 아기물티슈 캡형 72매X10팩,33,21697,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 퓨어 무민 스프링에디션 캡형 64매X10팩,226,14050,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 퓨어골드 무민에디션 아기물티슈 캡형 80매X8팩,533,16689,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 퓨어골드 무민에디션 아기물티슈 캡형 80매X8팩 + 닥터마밍 라이트 아기물티슈 휴대형 20매X20팩,28,27643,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 퓨어골드 아기물티슈 캡형 80매X10팩,242,18936,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 퓨어골드 아기물티슈 캡형 80매X10팩 X 2박스,102,37555,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 퓨어그린 무민에디션 아기물티슈 캡형 80매X10팩,72,22643,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 퓨어그린 아기물티슈 캡형 80매X10팩,63,20487,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 퓨어미니 무민에디션 아기물티슈 20매 X 16개입,31,12306,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 퓨어핑크 무민에디션 아기물티슈 캡형 80매X10팩,54,19428,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 퓨어핑크 아기물티슈 캡형 72매X20팩,279,22929,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,릴리유 퓨어핑크 아기물티슈 캡형 80매X10팩,168,18159,릴리유,베이비용품,물티슈,,,NaN,,,
물티슈,하기스 내츄럴케어 물티슈 캡형 80매 X 24팩,4,29900,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,하기스 네이처메이드 물티슈 캡형 55gsm 72매x10팩,63,18068,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,하기스 네이처메이드 물티슈 캡형 65gsm 72매x10팩,44,19557,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,하기스 네이처메이드 물티슈 캡형 70gsm 64매x10팩,31,24116,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,하기스 네이처메이드 밤부 물티슈 캡형 70매X10팩,12,34900,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,하기스 네이처메이드 밤부 물티슈 휴대용 20매X12팩,15,19093,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,하기스 뉴본케어 물티슈 캡형 64매X10팩,263,19963,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,하기스 모이스처케어 물티슈 캡형 72매X10팩,208,17617,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,하기스 수딩케어 물티슈 64매 X 16팩,12,26975,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,하기스 수딩케어 물티슈 캡형 64매X10팩,489,18732,하기스,베이비용품,물티슈,,,NaN,,,
물티슈,하기스 수딩케어 물티슈 캡형 72매 X 24팩,150,30897,하기스,베이비용품,물티슈,,,NaN,,,
체험팩,(증정) 하기스 매직팬티 컴포트 4단계 공용 20매(팬티형/체험팩) (EA),2,0,하기스,베이비용품,기저귀,팬티형,4,영아,,,
체험팩,(하기스위크) 2020 하기스 매직 컴포트 3단계 공용 20매(밴드형/체험팩) (EA),1,4900,하기스,베이비용품,기저귀,밴드형,3,영아,,,
체험팩,(하기스위크) NEW 하기스 네이처메이드 팬티 3단계 남아 20매(팬티형/체험팩) (EA),1,5900,하기스,베이비용품,기저귀,팬티형,3,영아,,,
체험팩,(하기스위크) 하기스 샘플러 3단계 남아(밴드형) 3종 + 매직팬티 컴포트 20매 증정,2,0,하기스,베이비용품,기저귀,밴드형,3,영아,,,
체험팩,(하기스위크) 하기스 샘플러 3단계 여아(밴드형) 3종 + 매직팬티 컴포트 20매 증정,1,0,하기스,베이비용품,기저귀,밴드형,3,영아,,,
체험팩,[2019년형] 하기스 에어솔솔 썸머기저귀 3단계 공용 20매(밴드형/체험팩),865,6040,하기스,베이비용품,기저귀,밴드형,3,영아,,,
체험팩,[2019년형] 하기스 에어솔솔 썸머팬티 4단계 남아용 20매(팬티형/체험팩),452,7280,하기스,베이비용품,기저귀,팬티형,4,영아,,,
체험팩,[드시모네] [체험팩] 드시모네 베이비 캡슐 6일분,2,7950,드시모네,가정용품,건강기능식품,,,NaN,,,
체험팩,[드시모네] [체험팩] 드시모네 키즈 블루베리향 5포,2,5900,드시모네,가정용품,건강기능식품,,,NaN,,,
체험팩,[드시모네] [체험팩] 드시모네 키즈 블루베리향/쿠키크림향 5포,6,5900,드시모네,가정용품,건강기능식품,,,NaN,,,
체험팩,[드시모네] [체험팩] 드시모네 키즈 쿠키크림향 5포,4,5900,드시모네,가정용품,건강기능식품,,,NaN,,,
체험팩,[드시모네] [체험팩] 드시모네 키즈프리미엄 5포,10,10610,드시모네,가정용품,건강기능식품,,,NaN,,,
체험팩,[증정] 하기스 매직팬티 컴포트 3단계 공용 20매(팬티형/체험팩) (EA),1,0,하기스,베이비용품,기저귀,팬티형,3,영아,,,
체험팩,[하기스 밴드 샘플러 시즌2_3단계 남아] + 매직팬티 컴포트핏 체험팩,167,24160,하기스,베이비용품,기저귀,밴드형,3,영아,,,
체험팩,[하기스 밴드 샘플러 시즌2_3단계 여아] + 매직팬티 컴포트핏 체험팩,119,24160,하기스,베이비용품,기저귀,밴드형,3,영아,,,
체험팩,[하기스 샘플러_3단계 남아] + 네이처팬티 체험팩,45,27880,하기스,베이비용품,기저귀,팬티형,3,영아,,,
체험팩,[하기스 샘플러_3단계 남아] + 매직핏팬티 체험팩,106,27920,하기스,베이비용품,기저귀,팬티형,3,영아,,,
체험팩,[하기스 샘플러_3단계 여아] + 네이처팬티 체험팩,67,27880,하기스,베이비용품,기저귀,팬티형,3,영아,,,
체험팩,[하기스 샘플러_3단계 여아] + 매직핏팬티 체험팩,121,27920,하기스,베이비용품,기저귀,팬티형,3,영아,,,
체험팩,[하기스 팬티 샘플러 시즌2_3단계 남아] + 맥스드라이 팬티 체험팩,161,27880,하기스,베이비용품,기저귀,팬티형,3,영아,,,
체험팩,[하기스 팬티 샘플러 시즌2_3단계 여아] + 맥스드라이 팬티 체험팩,173,27880,하기스,베이비용품,기저귀,팬티형,3,영아,,,
